Planting,State,ID,Share Code,Source,Type,Store Name,Store Brand,Farmer,Farm Practices,Variety,Quality in field,Damage,Quality in lab,Color,Size cm,Brix,Dry Mass % (x 100),Polyphenols,Antioxidants,"Crop, Sodium (noisy)","Crop, Magnesium (noisy)","Crop, Aluminum","Crop, Silicon","Crop, Phosphorous","Crop, Sulfur","Crop, Chlorine","Crop, Potassium","Crop, Calcium","Crop, Manganese","Crop, Iron","Crop, Nickel","Crop, Copper","Crop, Zinc","Crop, Arsenic","Crop, Selenium","Crop, Molybdenum","Crop, Lead",Soil 0-10cm Organic Matter %,Soil 0-10cm Total Organic Carbon %,Soil 0-10cm pH,Soil 0-10cm Soil Respiration,"Soil 0-10cm, Sodium (noisy)","Soil 0-10cm, Magnesium (noisy)","Soil 0-10cm, Aluminum","Soil 0-10cm, Silicon %","Soil 0-10cm, Phosphorous","Soil 0-10cm, Sulfur","Soil 0-10cm, Potassium","Soil 0-10cm, Calcium","Soil 0-10cm, Titanium","Soil 0-10cm, Vanadium","Soil 0-10cm, Chromium","Soil 0-10cm, Manganese","Soil 0-10cm, Iron","Soil 0-10cm, Nickel","Soil 0-10cm, Copper","Soil 0-10cm, Zinc","Soil 0-10cm, Arsenic","Soil 0-10cm, Selenium","Soil 0-10cm, Rubidium","Soil 0-10cm, Strontium","Soil 0-10cm, Molybdenum","Soil 0-10cm, Lead",Soil 10-20cm Organic Matter %,Soil 10-20cm Total Organic Carbon %,Soil 10-20cm pH,Soil 10-20cm Soil Respiration,"Soil 10-20cm, Sodium (noisy)","Soil 10-20cm, Magnesium (noisy)","Soil 10-20cm, Aluminum","Soil 10-20cm, Silicon %","Soil 10-20cm, Phosphorous","Soil 10-20cm, Sulfur","Soil 10-20cm, Potassium","Soil 10-20cm, Calcium","Soil 10-20cm, Titanium","Soil 10-20cm, Vanadium","Soil 10-20cm, Chromium","Soil 10-20cm, Manganese","Soil 10-20cm, Iron","Soil 10-20cm, Nickel","Soil 10-20cm, Copper","Soil 10-20cm, Zinc","Soil 10-20cm, Arsenic","Soil 10-20cm, Selenium","Soil 10-20cm, Rubidium","Soil 10-20cm, Strontium","Soil 10-20cm, Molybdenum","Soil 10-20cm, Lead",Shipping time hrs,Processing time hrs,Total time hrs,Maturity days,Sweetness (0-5 scale),Flavor (0-5 scale),Overall Taste (0-5 scale)
,connecticut,4637.2,0,store,cherry_tomato,stop_and_shop,nature_sweet,,none,,,,yes,red,29,7.3,0.086,38.75,2067.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,4637.3,0,store,cherry_tomato,stop_and_shop,nature_sweet,,none,,,,yes,red,31,7.3,0.087,38.63,2814.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,4638.1,0,store,cherry_tomato,stop_and_shop,nature_sweet,,none,,,,yes,red,29,7.8,0.089,32.13,881.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,4638.2,0,store,cherry_tomato,stop_and_shop,nature_sweet,,none,,,,yes,red,29,7.6,0.092,35.74,2576.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,connecticut,4638.3,0,store,cherry_tomato,stop_and_shop,nature_sweet,,none,,,,yes,red,33,7.5,0.093,31.46,2204.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3634.1,0,store,kale,walmart,natures_greens,,none,,none,,yes,green,252,12,0.162,91.79,1697.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3634.2,0,store,kale,walmart,natures_greens,,none,,none,,yes,green,255,12.7,0.16,132.81,10322.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3634.3,0,store,kale,walmart,natures_greens,,none,,none,,yes,green,250,,0.159,141.06,11356.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3635.1,0,store,carrot,walmart,bolthouse_farms,,none,baby,none,,yes,orange,15,7.4,0.105,12.9,25.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3635.2,0,store,carrot,walmart,bolthouse_farms,,none,baby,none,,yes,orange,13,8.3,0.1,17.23,46.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,florida,3635.3,0,store,carrot,walmart,bolthouse_farms,,none,baby,none,,yes,orange,15,7.9,0.1,14.23,26.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4861.1,0,store,carrot,costco,cal_organic,,certified_organic,,none,,yes,orange,23,13.9,0.169,8.64,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4861.2,0,store,carrot,costco,cal_organic,,certified_organic,,none,,yes,orange,23,12.6,0.151,8.69,23.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4861.3,0,store,carrot,costco,cal_organic,,certified_organic,,none,,yes,orange,31,12.1,0.151,6.98,9.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4864.1,0,store,kale,everybodys,cal_organic,,certified_organic,chou_vert_frise,none,,yes,green,323,11.2,0.157,335.61,11511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4864.2,0,store,kale,everybodys,cal_organic,,certified_organic,chou_vert_frise,none,,yes,green,323,11.9,0.141,342.28,13911.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4864.3,0,store,kale,everybodys,cal_organic,,certified_organic,chou_vert_frise,none,,yes,green,323,10.3,0.14,188.4,12214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4867.1,0,store,kale,everybodys,cal_organic,,certified_organic,lacinato,none,,yes,green,189,6,0.117,172.49,2102.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4867.2,0,store,kale,everybodys,cal_organic,,certified_organic,lacinato,none,,yes,green,323,7.3,0.098,208.57,2602.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4867.3,0,store,kale,everybodys,cal_organic,,certified_organic,lacinato,none,,yes,green,323,8,0.101,210.41,2612.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4870.1,0,store,cherry_tomato,everybodys,delcabo,,certified_organic,,none,,yes,red,23,6.5,0.075,40.52,1042.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4870.2,0,store,cherry_tomato,everybodys,delcabo,,certified_organic,,none,,yes,red,23,6.2,0.078,41.5,1009.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4870.3,0,store,cherry_tomato,everybodys,delcabo,,certified_organic,,none,,yes,red,23,6.4,0.078,40,2327.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4873,0,store,spinach,everybodys,taylor_farms,,certified_organic,,none,,yes,green,65,5.7,0.077,158.54,57.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.61,20.45,116.06,,,,
,iowa,4876.1,0,store,carrot,the_dutchman,kern_ridge,,none,,none,,yes,orange,30,10.7,0.135,20.45,121.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4876.2,0,store,carrot,the_dutchman,kern_ridge,,none,,none,,yes,orange,30,11.1,0.142,22.75,99.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4876.3,0,store,carrot,the_dutchman,kern_ridge,,none,,none,,yes,orange,29,11.7,0.144,9.68,95.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4879.1,0,store,spinach,the_dutchman,altar,,none,,none,,yes,green,121,8,0.094,135.1,323.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4879.2,0,store,spinach,the_dutchman,altar,,none,,none,,yes,green,121,5.6,0.088,122.02,871.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4879.3,0,store,spinach,the_dutchman,altar,,none,,none,,yes,green,121,4.5,0.09,124.83,717.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4882.1,0,store,cherry_tomato,the_dutchman,grown_true,,certified_organic,,none,,yes,red,35,5,0.065,64.39,1185.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4882.2,0,store,cherry_tomato,the_dutchman,grown_true,,certified_organic,,none,,yes,red,31,4.2,0.058,67.15,1208.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4882.3,0,store,cherry_tomato,the_dutchman,grown_true,,certified_organic,,none,,yes,red,30,4.9,0.066,55.55,2506.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4885.1,0,store,spinach,the_dutchman,True Leaf Farms,,none,,none,,yes,green,73,5,0.075,167.19,76.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4885.2,0,store,spinach,the_dutchman,True Leaf Farms,,none,,none,,yes,green,61,7,0.075,172.66,57.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4885.3,0,store,spinach,the_dutchman,True Leaf Farms,,none,,none,,yes,green,73,5.7,0.076,169.69,65.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4888,0,store,lettuce,the_dutchman,water_song_produce,,hydroponic other pesticide&__herbicide_free,,none,,rotten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.47,16.21,111.68,,,,
,iowa,4862.2,0,store,lettuce,the_dutchman,water_song_produce,,hydroponic other pesticide&__herbicide_free,green_romaine,none,,yes,green,203,3,0.051,14.58,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4862.1,0,store,lettuce,the_dutchman,water_song_produce,,hydroponic other pesticide&__herbicide_free,green_romaine,none,,yes,green,216,3.5,0.055,21.26,94.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4862.3,0,store,lettuce,the_dutchman,water_song_produce,,hydroponic other pesticide&__herbicide_free,green_romaine,none,,yes,green,203,2.9,0.048,31.23,170.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4865.1,0,store,carrot,the_golden_dome_market,flint_ridge,,certified_organic,,none,,yes,orange,37,8.3,0.109,11.62,88.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4865.2,0,store,carrot,the_golden_dome_market,flint_ridge,,certified_organic,,none,,yes,orange,33,,0.101,14.98,90.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4865.3,0,store,carrot,the_golden_dome_market,flint_ridge,,certified_organic,,none,,yes,orange,36,8.1,0.092,13.44,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4874,0,store,spinach,hyvee,evercrisp_vegetables,,none,,none,,rotten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.33,16.22,111.55,,,,
,iowa,4880.1,0,store,carrot,hyvee,grimmway_farms,,none,,none,,yes,orange,28,11.8,0.107,14.47,14.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4880.2,0,store,carrot,hyvee,grimmway_farms,,none,,none,,yes,orange,26,14.4,0.106,10.18,52.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4880.3,0,store,carrot,hyvee,grimmway_farms,,none,,none,,yes,orange,26,15.1,0.108,9.73,39.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4868.3,0,store,kale,the_golden_dome_market,boskovich_farms,,certified_organic,,none,,yes,green yellow,247,9.2,0.122,202.75,12732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4868.2,0,store,kale,the_golden_dome_market,boskovich_farms,,certified_organic,,none,,yes,green yellow,281,10.2,0.131,204.59,12259.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4868.1,0,store,kale,the_golden_dome_market,boskovich_farms,,certified_organic,,none,,yes,green yellow,281,9.6,0.131,420.65,12302.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4871,0,store,kale,the_golden_dome_market,boskovich_farms,,certified_organic,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4877.1,0,store,kale,hyvee,natures_greens,,none,,none,,yes,green yellow,276,,0.154,459.53,1710.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4877.2,0,store,kale,hyvee,natures_greens,,none,,none,,yes,green yellow,276,,0.162,538.97,20663.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,iowa,4877.3,0,store,kale,hyvee,natures_greens,,none,,none,,yes,green yellow,276,,0.156,585.18,22870.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4743.1,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,26,7.9,0.102,12.7,44.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4743.2,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,25,7.6,0.089,18.96,47.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4743.3,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,31,8.4,0.103,11.04,57.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4744.1,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,22,8.6,0.121,12.3,36.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4744.2,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,25,9.5,0.113,8.69,11.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4744.3,0,store,carrot,wegmans,wegmans,,certified_organic,,none,,yes,orange,30,9.8,0.1,14.33,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4745.3,0,store,kale,wegmans,j_d_produce,,none,,damage,,yes,green,327,8.6,0.105,177.97,10417.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4745.2,0,store,kale,wegmans,j_d_produce,,none,,damage,,yes,green,258,9.6,0.108,167.33,9552.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4745.1,0,store,kale,wegmans,j_d_produce,,none,,damage,,yes,green,258,8.4,0.13,184.87,14165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4746.3,0,store,kale,wegmans,mason_farms,,local certified_organic,lacinato,damage,,yes,green,234,,0.17,311.59,1587.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4746.2,0,store,kale,wegmans,mason_farms,,local certified_organic,lacinato,damage,,yes,green,215,,0.19,397.73,1417.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4746.1,0,store,kale,wegmans,mason_farms,,local certified_organic,lacinato,damage,,yes,green,295,,0.195,285.85,1369.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4747.1,0,store,lettuce,wegmans,cal_organic,,certified_organic,,none,,yes,green,180,7.1,0.07,18.6,255.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4747.2,0,store,lettuce,wegmans,cal_organic,,certified_organic,,none,,yes,green,220,4.7,0.069,12.73,113.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4747.3,0,store,lettuce,wegmans,cal_organic,,certified_organic,,none,,yes,green,185,4.7,0.07,17.61,164.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4748.1,0,store,lettuce,wegmans,wegmans,,none,,none,,yes,green,180,3.3,0.057,9.81,143.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4748.2,0,store,lettuce,wegmans,wegmans,,none,,none,,yes,green,175,4,0.054,12.71,248.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4748.3,0,store,lettuce,wegmans,wegmans,,none,,none,,yes,green,170,4,0.066,13.73,236.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4749.1,0,store,lettuce,wegmans,cal_organic,,certified_organic,red leaf,none,,yes,green purple,266,2.9,0.057,23.07,479.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4749.2,0,store,lettuce,wegmans,cal_organic,,certified_organic,red leaf,none,,yes,green purple,266,4.8,0.064,12.9,216.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4749.3,0,store,lettuce,wegmans,cal_organic,,certified_organic,red leaf,none,,yes,green purple,266,4.6,0.057,12.18,230.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4699.1,0,store,cherry_tomato,wegmans,wegmans,,none,super_sweet_100,none,,yes,red,23,6.1,0.077,49.66,926.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4699.2,0,store,cherry_tomato,wegmans,wegmans,,none,super_sweet_100,none,,yes,red,26,7,0.086,21.72,846.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,new_york,4742,0,store,cherry_tomato,wegmans,wegmans,,none,super_sweet_100,,,yes,red,26,6.4,0.083,21.48,912.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.84,69.61,145.45,,,,
,new_york,5046,0,store,cherry_tomato,wegmans,wegmans,,none,super_sweet_100,,,yes,red,25,6.8,0.087,30.19,871.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.84,19.91,95.75,,,,
,michigan,5007.1,0,store,lettuce,kroger,simple_truth,,certified_organic,green_romaine,none,,yes,green,255,3,0.051,15.82,144.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5007.2,0,store,lettuce,kroger,simple_truth,,certified_organic,green_romaine,none,,yes,green,280,2.8,0.05,16.36,85.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5007.3,0,store,lettuce,kroger,simple_truth,,certified_organic,green_romaine,none,,yes,green,254,2.8,0.045,15.57,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5008.1,0,store,lettuce,kroger,kroger,,none,green_romaine,none,,yes,green,261,3.7,0.067,24.2,166.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5008.2,0,store,lettuce,kroger,kroger,,none,green_romaine,none,,yes,green,250,3,0.068,24.96,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5008.3,0,store,lettuce,kroger,kroger,,none,green_romaine,none,,yes,green,265,4.1,0.064,25.39,184.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5009.1,0,store,lettuce,kroger,kroger,,none,boston,none,,yes,green,162,5,0.057,30.54,176.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5009.2,0,store,lettuce,kroger,kroger,,none,boston,none,,yes,green,162,7.1,0.065,39.41,309.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5009.3,0,store,lettuce,kroger,kroger,,none,boston,none,,yes,green,162,6,0.06,22.05,207.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5010.1,0,store,lettuce,kroger,dandy,,none,,none,,yes,green purple,299,3,0.05,32.48,453.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,michigan,5010.2,0,store,lettuce,kroger,dandy,,none,,none,,yes,green purple,299,3.8,0.069,18.02,158.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
